timestamp,country,admin1,admin2,admin3,lat,lng,feature,value
2022-01-01T00:00:00,,,,,,,Infected,0.45641697480333293
2022-01-02T00:00:00,,,,,,,Infected,0.1429571469949413
2022-01-03T00:00:00,,,,,,,Infected,0.043897766322191056
2022-01-04T00:00:00,,,,,,,Infected,0.013402403792781728
2022-01-05T00:00:00,,,,,,,Infected,0.004085347120806413
2022-01-06T00:00:00,,,,,,,Infected,0.0012446528728556564
2022-01-07T00:00:00,,,,,,,Infected,0.0003792139050544459
2022-01-08T00:00:00,,,,,,,Infected,0.00011545835878505058
2022-01-09T00:00:00,,,,,,,Infected,3.515830704167151e-05
2022-01-10T00:00:00,,,,,,,Infected,1.0700188850654943e-05
2022-01-11T00:00:00,,,,,,,Infected,3.24966768126868e-06
2022-01-12T00:00:00,,,,,,,Infected,9.990153132152017e-07
2022-01-13T00:00:00,,,,,,,Infected,3.1889696571153296e-07
2022-01-14T00:00:00,,,,,,,Infected,8.39807421036598e-08
2022-01-15T00:00:00,,,,,,,Infected,4.0116402624633636e-08
2022-01-16T00:00:00,,,,,,,Infected,1.524667355558398e-09
2022-01-17T00:00:00,,,,,,,Infected,1.0506300427189787e-08
2022-01-18T00:00:00,,,,,,,Infected,-5.024283774298803e-09
2022-01-19T00:00:00,,,,,,,Infected,-1.0452982849178148e-08
2022-01-20T00:00:00,,,,,,,Infected,1.316545855658228e-08
2022-01-21T00:00:00,,,,,,,Infected,-2.375940812264204e-08
2022-01-22T00:00:00,,,,,,,Infected,-6.729001866771273e-08
2022-01-23T00:00:00,,,,,,,Infected,3.133565689444402e-09
2022-01-24T00:00:00,,,,,,,Infected,6.80528466678035e-08
2022-01-25T00:00:00,,,,,,,Infected,-2.2816342908621858e-07
2022-01-26T00:00:00,,,,,,,Infected,-3.231406622355803e-07
2022-01-27T00:00:00,,,,,,,Infected,1.3723845883156612e-07
2022-01-28T00:00:00,,,,,,,Infected,2.813599750926911e-07
2022-01-29T00:00:00,,,,,,,Infected,-8.506830288629514e-07
2022-01-30T00:00:00,,,,,,,Infected,-5.39461485497039e-07
2022-01-31T00:00:00,,,,,,,Infected,9.648613509211895e-07
2022-02-01T00:00:00,,,,,,,Infected,-3.279914302011245e-07
2022-02-02T00:00:00,,,,,,,Infected,-1.0545858549647408e-06
2022-02-03T00:00:00,,,,,,,Infected,1.053418866330214e-06
2022-02-04T00:00:00,,,,,,,Infected,7.628464214394069e-08
2022-02-05T00:00:00,,,,,,,Infected,-7.295473562028282e-07
2022-02-06T00:00:00,,,,,,,Infected,9.909008332578318e-07
2022-02-07T00:00:00,,,,,,,Infected,-1.1477820278970242e-07
2022-02-08T00:00:00,,,,,,,Infected,-3.1097109264549964e-07
2022-02-09T00:00:00,,,,,,,Infected,7.385875636174288e-07
2022-02-10T00:00:00,,,,,,,Infected,-2.9577246969816306e-07
2022-02-11T00:00:00,,,,,,,Infected,-5.286499116841927e-08
2022-02-12T00:00:00,,,,,,,Infected,4.369091375983156e-07
2022-02-13T00:00:00,,,,,,,Infected,-3.6217105654173325e-07
2022-02-14T00:00:00,,,,,,,Infected,7.43801620570416e-08
2022-02-15T00:00:00,,,,,,,Infected,2.8271058090920353e-07
2022-02-16T00:00:00,,,,,,,Infected,-3.998125244403043e-07
2022-02-17T00:00:00,,,,,,,Infected,1.3567632373988318e-07
